processed 0 flows
Cluster 12 is anomaly with the nodes:
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33672', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33768', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33770', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33772', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33774', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33776', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33778', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33780', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33782', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33784', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33786', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33788', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33792', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33790', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33794', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33800', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33796', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33798', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33802', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33804', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33806', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33808', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33810', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33812', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33814', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33816', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33820', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33818', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33822', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33824', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33826', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33828', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33830', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33832', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33834', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33836', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33840', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33838', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33842', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33844', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33866', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33868', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
